store_name,rating,reviewer_name,review_text
スターバックス コーヒー ジ アウトレット広島店,5.0,user_0138,店員さんがとても良い対応でした
スターバックス コーヒー ジ アウトレット広島店,5.0,user_0139,スタバは大好きで 新しい飲み物が出るとそれを飲んでいます
スターバックス コーヒー 紙屋町シャレオ店,4.0,user_0140,広島唯一のリザーブ店 コア豆とは一味違うスペシャルティコーヒー をお楽しみ下さい
スターバックス コーヒー 広島市中央公園店,5.0,user_0141,広島市民球場跡地シミント広島にあるスタバです 休日やイベント開催中はかなりの混雑度ですが 平日の何もやってない時の日中はけっこうのんびりお茶できます 木造の造りの開放的な雰囲気で本当に寛げます スタッフさんのホスピタリティも私が知っているスタバの中でも５本の指に入ると思える素晴らしさです ゆっくりできました ありがとうございます
スターバックス コーヒー 紙屋町シャレオ店,4.0,user_0142,昔からある店舗 人でいっぱい 久しぶりに買い物の休憩で立ち寄った たまたまかもしれないが こちらのフラペチーノがとても美味しかった そして良い食感で見た目も良い スタバのフラペチーノ すごく溶けていたり ホイップが少な過ぎたり 見た目が悪かったり 何かしら不満を抱きながら飲むことも多いのだが 初めて冷たくて美味しい と思った この時期限定のメリーベリーフラペチーノ いちごの甘酸っぱさとミルクのコクのバランスがよくてとても美味しかった 作ってくれた方 ありがとう
スターバックス コーヒー 広島アルパーク店,4.0,user_0143,R8 2 映画の前に寄りました 並んでる所に店員さんがメニュー表を持ってきてくれたり親切 朝だったので静かだし 久しぶりに良きスタバに当たった
スターバックス コーヒー 広島市中央公園店,5.0,user_0144,HIROSHIMA GATE PARKに位置しているスターバックスです 最寄り駅は原爆ドーム前駅です 広々とした公園内にあり 開放感は素晴らしいです 多くの観光客が訪れるスポットですが 朝はとても静かで快適に過ごすことができました
スターバックス コーヒー 紙屋町シャレオ店,4.0,user_0145,広さはそこそこで利用はしやすい立地だと思います 席も特段多い訳ではないため 朝 通勤時間 や昼頃などは混みやすいため その時間帯に関してはテイクアウトでの利用をおすすめします
スターバックス コーヒー 広島アルパーク店,4.0,user_0146,バス待ちのため一人で来店 ホットココア チョコスコーン チョコバナナタルトを頼みました 店員さんは気さくな方達で チョコ好きなんですか とかスイーツタイムですか と声を掛けてくださいました 初めて頼んだものでしたが ココアは甘さ全振り って感じで最高でした ただ最初の一口はホイップが邪魔して大変です チョコスコーンは期待してたよりも美味しくなかったです まずいわけじゃないけど ちょっとパサパサしてるかな チョコバナナタルトは美味しかったです 唯一文句があるとしたら おしぼりが薄すぎて開いた瞬間破ける所
スターバックス コーヒー 広島市中央公園店,5.0,user_0147,いつもアーモンドミルクを使用したカフェミストしか飲まないのですが ここの店舗はミルクの香りと味が一段と強いからか どこの店舗よりも美味しい 店員さんが素敵で店内も窓が多く開放感もあり 日中はのんびりと落ち着く場所です 広島に行く際は必ず訪れるようにしてます
スターバックス コーヒー 紙屋町シャレオ店,5.0,user_0148,ドリップコーヒー パンプキンスコーン 頂きました パンプキンスコーンを少し温めて頂いて すこし溶けだしたパンプキンペーストがこちの中でサクッとスコーンに相まり美味しいです シードのアクセントも良い感じで 食で秋を感じる事が出来ます こちらは広島唯一のリザーブ店です 豆や グッズ等リザーブ店のみの商品も取り扱っています 広島中心部の地下に位置します アストラムラインの駅もあり 道ゆく人は多いですが 店員さんは笑顔でこなします とても美味しかったです
スターバックス コーヒー 広島アルパーク店,1.0,user_0149,平日夕方にたまに行くのですが 男性店員と女性店員がよく喋っていて客が置いてけぼりなことがたまにあります また 男性店員がレジで知り合いと延々と喋っていて レジが塞がり他の店員もヘルプに来ず待つ羽目になりました 女性店員も少し小馬鹿にしたような態度が気になります 袋をカウンターでこちらに押すように滑らせて渡されたのには驚きました あとストローが入ってなかったです 他の時間帯は良いのかもしれません ただ今の平日の店員の接客は酷いです
スターバックス コーヒー 広島市中央公園店,5.0,user_0150,アーモンドフロランタン ドリップコーヒー 頂きました シミント広島 旧市民球場跡地 に位置します 緑に囲まれた公園であり イベント広場であり ゆったりとした中にあるスタバで 店内も 外のテラス席もゆっくりとコーヒーを頂けます 少しビターで風味豊かなフロランタンがコーヒーの良さを引き出してくれます とても美味しかったです
スターバックス コーヒー 紙屋町シャレオ店,5.0,user_0151,今週利用しました 雰囲気は良かったが 椅子が多く よりかかるソファなどは少なめ 時間帯にもよると思うが 平日の朝は少し混んでいたため 急ぐのであればモバイルオーダーするより直接買ったほうが早い可能性があります
スターバックス コーヒー 広島アルパーク店,5.0,user_0152,黒沢ともよ 声優 似の女性店員と そばかすの女性店員とベテランっぽい女性店員の3人で店を回してらっしゃったけど マジで3人とも接客態度もそれ以外の応対も神すぎた スマイルを向けられた瞬間 グッと心を鷲掴みされるような 癒しがある 本当に素晴らしい ともにゃ似の店員が可愛かった 入店前に 外の席で座っていた人 子ども連れの3人家族の旦那さん が あの店員 めっちゃ接客いい と言っていた 本当に素晴らしい こんな拙い表現で表すの烏滸がましいくらいに 絶対また来ます
スターバックス コーヒー 広島市中央公園店,5.0,user_0153,こんなにオシャレな雰囲気のスタバがあるとは知りませんでした 公園の中にあるのが素敵です 店員さんも笑顔で接客を楽しんでいるようでした 海外の方も多くいました 休憩にちょうどいいと思います
スターバックス コーヒー 紙屋町シャレオ店,5.0,user_0154,広島県で一番好きなスターバックス サービス面も県内のスタバと比べても優れています 路面電車とのアクセスも良好です 広島において スターバックスを語るには外せないお店でしょう 場所柄 平日朝は通勤の方が多く利用されます 広島の路面電車において とても大切なジャンクションのようなターミナル駅になっている紙屋町からすぐです
スターバックス コーヒー 紙屋町シャレオ店,4.0,user_0155,紙屋町シャレオのスタバ ゆったりお茶できる雰囲気で混雑も避ければけっこう居ることできます リザーブメニューあるの知らなくて先日 いただきました リザーブ専用の席でグァテマラをオーダーして 焙煎した豆 挽いた豆 ドリップしたカフェ それぞれの香りを存分に楽しむことができました 広島にはないと思っていたのに気づいてませんでした 中四国は紙屋町シャレオと倉敷だけだそうです ゆっくり楽しめました ご馳走様でした
スターバックス コーヒー 広島アルパーク店,5.0,user_0156,先程14 30頃 新商品のスモアチョコレートラテを購入しました 店員の皆さん 接客がとっっても心に残ったのでレビューさせていただきました メニュー表を渡してくれた方 レジ対応してくれた方 ドリンクを作って渡してくれた方 名前は覚えていませんが女性の方でした 絶対また来ます
